Verifying with hexadecimal (base-16) digit sums...

✓ 4 (n=2): root=2, hexadecimal_sum=4, 2 == 4-2
✓ 928419188046073313820781938310745502225238064682527978768826689756552465611052393598977015935176614827331000230546857123051438886877877243397821592307535691586600831825638663008572924949809000869185661582958630946153546734264544474490561922333270211652449474060475199958762858270136513575823936528965457979187455950902076306170198438639832936601113626066538201088 (n=111): root=1862, hexadecimal_sum=1973, 1862 == 1973-111
✓ 1804688102704605853047156086178367671355038488461751116155625188564817462687324520948466627641590148309062415684695926315520600220552930339902314339258531598745306275099714509973998664360027529655676818141297999673541746426564575817172210661354720259657399353366915959125359745831061421433712266392683220035437892095652149419636208487682668910174594820624850354176 (n=110): root=2006, hexadecimal_sum=2116, 2006 == 2116-110
✓ 293083821921998590553975928088627872033546644947399161995766606153308700983468618670177891481121672924238986970540323353989593222097477503629764525057335986002178602042153066256974770472519261851016475736758561785842238122205036293092858925895606680234004142343322285601413103649594633812037519271879206889215002662640247609854577531338042240547018865558476346600579863 (n=111): root=2087, hexadecimal_sum=2198, 2087 == 2198-111
✓ 2332563107352662310769581749469361364903153790260519892926915372284327712102502532349622189732822336270149062736762486283629709223626395729940209344170472976562353782957831249041063369931079765386487037061931527908073475101454280255367665692775720147552172863952063097665753508181721461643715710048279019258886843148477994362659450995255097595033774769829673739417401 (n=110): root=2141, hexadecimal_sum=2251, 2141 == 2251-110
✓ 48775831405293691974715090848892291363305659521236468337429325757508326858009584326668508686743984571053826876046455001014308994448636304652233293768495904006329125574038659730443289456424884018942002879473067193345401492114424755771789965875294900528119865267128857641387922469715715385517846198195105540370536093119959998499349728089499059468589073564739656376042001 (n=110): root=2201, hexadecimal_sum=2311, 2201 == 2311-110
✓ 239878837618076892161619868679144883065859300543241474265536195703173847902800774010501055728789137244547039603718968735647260636619619916378531191677892596426288646860922499964589011031731626069188234654116429549541209905302153722898303323011974630866721090548760475284068037310963757990037604301858593644190111587972979800450526439521160406201572270853201484073749617433 (n=111): root=2217, hexadecimal_sum=2328, 2217 == 2328-111
✓ 216248314542362100960607698672810395716981756187979680449523703459851929210935955757979302481340445970620265158548395360339850181152588439123998236070613773975942033916733969876788365349824046346868596789921901202443071800027521280450732487914680025108975767063908894113344576823407838951760740480184684307565695619859619151462104183000991976182723314289155430978170801 (n=110): root=2231, hexadecimal_sum=2341, 2231 == 2341-110
✓ 701649279425321949617549319947191713343725935457382742845895688593834888021793490884401511919486268790897280308421027951248698337321716586864988882562074018262778596108260861865563661671817445593227619868120702820855424819207524347533296680137950181275688635669493502930914125489270997100829809096400906929314986722708290898934714585610805670512490905821323394775390625 (n=110): root=2255, hexadecimal_sum=2365, 2255 == 2365-110
✓ 170868093021016946367393894538814690057614724873373538899965718590425224438322169369568113309672736068319336523388447972545707842066715583809584415603306804720839929511027220393649953819320282193470162926274593937008346417177127409926238046955264046444219997636513067235559580968961565966433153238432428471354455067574158373533070177056922155684512630395401317197061702879919823756624675640134363774976 (n=120): root=2206, hexadecimal_sum=2326, 2206 == 2326-120
✓ 723998070638080622559075102895331720327473850557971134413581866463896167156667617010987624185506380180737031601177663100925996398119245337618405279517297779635982148422236160238007337249195728819967802702125287430857749663460162217852923418071137918184982282452419886857327633239488563285123477670687144982884615747542536984502622937025514419386796387306104907780925084015422044103615917265415191650390625 (n=120): root=2365, hexadecimal_sum=2485, 2365 == 2485-120
✓ 8913662997338873834680326904707971046189636128371673365117965589253734441001395909163666632530330043595829919097745762585222212090522528483058025331857895852547969822363224269056990300458318139546264688946210184318021223738982703617274467131683578532794407430425680830085790013061087136761664277672687772271450252420818478686486179501163136325294552821293855363591653040433726573610329069197177886962890625 (n=120): root=2415, hexadecimal_sum=2535, 2415 == 2535-120
✓ 719329091104375216538953115177419149543765456399526469826060254872339825896046649624151732633051975164469370592503592724819128391238464368897824916136909628823468666882473828366234078222560535203140605315033682657289408363069041099555976869673632647822708404152799973978761940412151058299818116555447830938132822740271532997295824405048200991560670573958322988571676727398429562754245125688612461090087890625 (n=120): root=2505, hexadecimal_sum=2625, 2505 == 2625-120
✓ 5597180757973513147464332632029540237050721395867433221246568861456791833427474165567432933648892532638717281683306133833901065037539220233459747455847688563635423815384034066591405004380778610481074782411145367606226972262023403222541504210914330144861050667351793536886095129017575198107433083330567636223026976738862741513310874095000768562921259078612186277473341824174955483628353422314841309184 (n=126): root=1488, hexadecimal_sum=1614, 1488 == 1614-126
✓ 579776997729906813291124921383598863507429273906079246084106991106064589706688556770238106103433036084588330911850393561905194972966866621929715884740457088992380798487236047326229329557009851849780372133086707656444937404216576783428903155084739648851872950066882793315926021125137793999634183330049138785555204824669228694714072382820158829707311526196306176333463699685178725425382318621496491114496 (n=122): root=1964, hexadecimal_sum=2086, 1964 == 2086-122
✓ 490412784619225606391864861134026428757775968379177945567634947098491558243733210197999831213531239921639361797374825460843306534925163413344949207985875880657508947191102954258740630421598526836754970911948550762189248775799251637562598279365096755288780556826538120272772194155002641085713389789369104897633881559317236900216405015531268495041090592836008963218884554652647790421488034659162300005095027453831675904 (n=126): root=2028, hexadecimal_sum=2154, 2028 == 2154-126
✓ 105234176341625811535214729316885858459314882400821539712138927732447334714479254112508332302588176273690755083100047778172324965245348879719221320122054909975099778463980627850190629461086326542516894032419392685266368437523753577549611649613180227639298498039570940686469807577785620328946433753866130184790131268668795363757534520334660827868997231131402615581081760863840582472773812977047643298821386739790441 (n=122): root=2429, hexadecimal_sum=2551, 2429 == 2551-122
✓ 1145441209013949774159297832818165910960732330692436783157187225128814197137187605725726780514898427336821269921825730397787561804666041934031995032376999677063425732846273262365587204387970113851487046655396284963388363138599258938634311767533879936058402776042585548202313295701299733534652009202208403438915851214437146889791213584277595178614612662170164281282798133555627034753822431392550867042220302662000329 (n=122): root=2477, hexadecimal_sum=2599, 2477 == 2599-122
✓ 35175368960759565757874685079722632420267977053202389788525809036361573390955945834320142527226855287747440146319769595341784293943221128516534367668646346298524697792619061807750681244314225569945110473017376685415777246066140291619644119445302943721775961664172228128344419267292823970079080074834799287496187966722241020185527406700879932349359998170258867706008614540740739437781755388654469800816838504866795400388265874289 (n=126): root=2473, hexadecimal_sum=2599, 2473 == 2599-126
✓ 7661858065392589517629199514030636420702486839817609769748262967654460324172101779678751895875043946893850501630737897349321621617258916492215897937391084434052561387509512615741877115742368400928619408071324849299235167459228169805313753696365174208522634764730533540558903549389061773441786405645794977998785264113735901836925539869617589964531234888051076085824836325455561813268999984598591436634707220825991475020810127585289881601 (n=128): root=2543, hexadecimal_sum=2671, 2543 == 2671-128
✓ 13775809007288410900520972317438989203511533735466266188031121391194051758107715524888249721039450752167779763529926404218798418550110961038363749123120312281759185377391434043916071033870115163286622139826057326518955547447270875261604487575340763961076657849903452151544670636881360870859237326939879713996771336205134814536272912832890678007833934241252764049065956315145802225840298419190471327868958330011928480392872103872449 (n=126): root=2593, hexadecimal_sum=2719, 2593 == 2719-126
✓ 233175758124247660157063439249377701594503246698347386872243411726672348187283879283970694897630688348905899003794403962066697031998058821687717925607934525106262142268075667435697920829684324095389266861289931803807351447324940295063729884205305259486704963274337977164203939016346479846686766772271795496931882528277880711435698340814023047629182452117175078425547955047433114063656367478716285843551745603552947529056256 (n=132): root=1584, hexadecimal_sum=1716, 1584 == 1716-132
✓ 38897021391850217186107645154294070914388227039778797457122257234282705721013518316732079046005341405562317649529014528694996349542027241429423621794983992004826006130758283898254043529431763526137614284404325525012839621201063438634754735037634487195229721016338265432557481585998466981297023723891608558557158395247839988749104872225243973990767097537773605915965755150349392157318075671511394331697166236031788763360278180654913216227311616 (n=132): root=2254, hexadecimal_sum=2386, 2254 == 2386-132
✓ 70504377457546218256087004492863021558758441106495861008782866494782561067466994762815232083075530348439435094228535141123967378923457632302285272024923343047317210025747907893342170151018003232997780281610514692332706630631257261440913881268083803939421406089268094578411590829305838275302296974025609166152942995126083091030992583868187491575148772462263854388163900342247749048251356502760809155855158336313678739432337291790707768737737784426496 (n=132): root=2514, hexadecimal_sum=2646, 2514 == 2646-132
✓ 7988768241661324828871586675856710485348371588068541604960069460431606943219125292906456920354309125048546180068372841149615641821993888824588741248971748234906137319060519285419063273177282037209225969400864078879123480381727023768650682769646174583321338067877952977391926460983548744927095500241480192908427946448957180541091723085080688276851299912711087786362952319671135216597335039011311476058094046726324224 (n=135): root=1184, hexadecimal_sum=1319, 1184 == 1319-135
✓ 529478775251936579262405153260771381986842546268344796716324959374093384449684729274080236580837735821565522914928610044644885528905602637964256971899851854627592610484064329897918919447279675564499174990766529616404730122571075727898586902626259150170198155605703374196711037561706920188015499056451716970182273105283504883723254088327909459931013934562673862167764361434669071200488150570723239482851485930817314617110298624 (n=135): root=1424, hexadecimal_sum=1559, 1424 == 1559-135
✓ 241045427137536602850752206111274393374069877449473104330899144021463244705326086896626487002525218798842968776015180188857041809233198326306292995530640281620050044686989158330690063054855225774397772440114180114215989486825241931134064461013521406337638674139253299205607644215460060761728863283866433744050666969497600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 (n=140): root=1880, hexadecimal_sum=2020, 1880 == 2020-140
✓ 57233664165735865850455522614051390260442628809618734768848936872581731010644880133639141943149787321668155245719375189166925997832608832238201241529347705990326340940751976597542885380464396835843794639928749100585465878177514956337565757187498847195177091334428944491717112015159407474385895231466657336421586567168000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 (n=135): root=2220, hexadecimal_sum=2355, 2220 == 2355-135
✓ 156268663741266486805916787027481123355074278844286061638729921974897288200861789010230501450175108466751307595348562013584038388326311656879679088188117244756528493506375385407555451402295589880696719425379616211545469265549735588127284307472718756116852282076706020585481923753583067299483104987824765890343918609260453296893556399871247480640674822072006650654265412468508502136731587716411217096715918281267441691628972768051293269391660207378660327424 (n=135): root=2354, hexadecimal_sum=2489, 2354 == 2489-135
✓ 660961106185661990974842449409846900265722668434510654070201411396676807414805606956556358094928695998768283081881405887013242007174930773610097991437719171885065694384430032480059176975711538744529431131544368334455329302611075607580760853948425937534869178265771776496403528845712889872743381991086811103024976972410130518090682854721128444147105933569380988850617045359047170070727165861704917994827249159854207418734034305348137571353349552926225758719686167671688109490176 (n=140): root=2546, hexadecimal_sum=2686, 2546 == 2686-140
✓ 81010981676147781160079302155830331892107814142681055738988971204395659316065951838916312030735647329961872873808363080914618502294816202187013188285101286784837639183168901393231106729278115112403931203736933184979792865161499074484329812971429887780522765256360750338207171525278229894405494268191721163398849184120583154234260579871598739155640310365787655195827915283273604291374463861664088161373436045323941564750939992034517445063102059066295623779296875 (n=135): root=2595, hexadecimal_sum=2730, 2595 == 2730-135
✓ 1065286222127260813515717624674405225780042147301115193347251916793922932761375303659989640026996607076905900326151179764231533830199593712155107809248733039890252758391811908806962234857558401578448755881082616399342814684346953967225631971351623676949197537949283815598446815861880829970530803901193285349100629583031902229154129433700475683536381927169337403353565170164414617623366761493623983546258474823633618353458003824574262807800550945103168487548828125 (n=135): root=2645, hexadecimal_sum=2780, 2645 == 2780-135
✓ 194352386974875995404018299541880095978085667979047665201877815806927401211048434185523119765308279756242978180419584335714481677925312650034389849403914447223724822745581007538823073836197509731985625624438982472700715369174332005547259527349352801311176058235944586929341086617095046089209646262801416550570617093774590423134455049503344500460685241965929201152050433115675331881251798556694739032447015784438364673755247207429152225565919639478081706620581933749 (n=135): root=2749, hexadecimal_sum=2884, 2749 == 2884-135
✓ 131730203091460726490294364585684316766916409697285314299307008795468623711760392342351632608828067659654840389712915838843359397956495707373832108628094116650674411751059475725906485107141144830867652319364061303579200035794342068527345017790057412075285572407370458488884802150001234679981613613614957615808055503059107334763820095172217083595500407435547522714501210648609160952552672273300577615586259423707054722431215279705718490532717623864300549030303955078125 (n=135): root=2885, hexadecimal_sum=3020, 2885 == 3020-135
✓ 469831225659181976079136039911685808699647714660950175334598740218557355122548842871162563870431932038255635303592862261160943517206907469462264814199148229658153695034245564849065502265494263452097654610378231947329709865806651534120925779531363437758495366416136086981327126851478589756698876542982793119028238368049873482306876638020491835587359343028776810143279365634760452809550880578067338528202304078226399240670217131022769171397185914741678747219566503190435469150543212890625 (n=140): root=2945, hexadecimal_sum=3085, 2945 == 3085-140
✓ 10459375909118239891766538111019521544233782555380903813300186634292828797275497223902326052227329058066370963942893378441203107684024385302338770590921614420949838549626243281347662144291361444764161653979668190174763459576837918895557107876235866045462405505217241948594633821831479889271723611342043598967209918255928532431462978305656401560810118034578290437784229663359634640306826080317448471834956472881395347620066705293571715112906073817794686766708095366103373696608690933724401 (n=140): root=3011, hexadecimal_sum=3151, 3011 == 3151-140
✓ 11543345628450453356414808046045608099091662878274427031983651437303425554672363808109757335968325670543886192821165818646912980939400848670857542719562843494035899691253353871163687877534662813793879246948780817814994752228075910908781164460850517216344992404878189767575829040571873601233931688334863689421684431120597424269471926762112091909165147387764067894273216683416495190313264384855981841254968200373288516991053585075666902141134067531531391239462072701223843711361149237723136 (n=144): root=2412, hexadecimal_sum=2556, 2412 == 2556-144
✓ 637162313479981154577084500342358364483139921382404948939693446020532192072007460074088234413275955357761056645748708756902973221763497639674716271533155997107632361902155237008809451125206975039984363079901162476607461311418776015032278208554565752194365154399460144240447298114914281329804547375332777837636251443889766279370302679891131943648187301319789665779068440907183882044832224932123042677844596955208903494889627142885984495936335526480417884920239621671537451325451790595827695616 (n=144): root=2602, hexadecimal_sum=2746, 2602 == 2746-144
✓ 2191214816894396684017521985238362357580507812471095260410499368657423952595349492758998769218293552647399900540285743627429023610637226549043690451313208444167299223120924395535646362615389088168806490721800396369260779599612834531279814947061699727653709883012311443636317795217989790165291237376000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 (n=150): root=960, hexadecimal_sum=1110, 960 == 1110-150
✓ 27830763057544601089451439998072613376021102765508620271456649594369283894387832981667519944511866449254389302483504920092836963857787029073375274685203077490534853009510278379536229662811134558287535970893251511599888318252957514662095320014228953599935744293047249657779692474130653631281400235018392797746972715047425505182802122204059455717376000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 (n=150): root=2040, hexadecimal_sum=2190, 2040 == 2190-150
✓ 10036738154700030225490959934311185151972689767315324588761668008016209759845281499146617915811363060098258600294403057485228180875743174886022366033933062965416214965331355095019059907269748481909763371244914836429149187003089464935220097040752955289871803433303707499804971430769019050661586174919237703329812388576946792510434303409002528003138694543120806611712086916558466109737490352016400167306599418592241881363398479029094185834611112370581644926755426788718589213807860126646602069051598306463973376 (n=150): root=2436, hexadecimal_sum=2586, 2436 == 2586-150
✓ 3846668582698688210643572730230931663733271688683828498207395992744134467086430434137217727498267099397182666607397567506944952633725969346526930700650420684465348508703446157252657171325771062021282830000680994945919624050909123668543858994932109725304492659052521439107482113263553818298322162528969989446392748375665288347581254876262561139793561378306607756092558755957078560257630051412752048823678672532030104365782348017456568198002179539228470391076988772174744903077753627617515531341526932127744 (n=146): root=2858, hexadecimal_sum=3004, 2858 == 3004-146
✓ 2354861447207421020062811369939175896163658745616251238623471562849553162815075170918887435972494194343460120962464748524597301280649991966154139748129657623331775445201736978359566137807634914428113847007948854656883499427109300718191843392958314550732867276963343215325383181378276044079452056804524357914693039063581370372296306613248194746276907358179859158382249000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 (n=150): root=2770, hexadecimal_sum=2920, 2770 == 2920-150
✓ 3452188848505155794749703245471275126996164816930618819566453909879790909630261611950457130579272505281545163898050098536866530261519957428907485061859465174268467787366949618042029329953298427616085971402648388727898766691850420366873558868171214092379735255655296879411214314535378363541496263215043316182981585932555138161592832770277005412473205321771244955543265809347588650150327597975120562592869867559109460087884752277962055382087608541344519215233526547408350255213287821089152007658640286535955965518951416015625 (n=150): root=3045, hexadecimal_sum=3195, 3045 == 3195-150
✓ 1137777007038677047077325567508991965739882767689803602122548030115071836563578120851251515252860685747811848653399311794776284826783116703380968746448588754618996555836797209224455449692002575550281922673332253023806782701888250858652273032511505481128843219087618889649661682519176580665869459699511384694759440818101861303865861180632696732377268686494697564565842936629559465157566042820000013229575713710442154965470974100330488531922086686492994566780404713929728371613962260530152070803211472593829967081546783447265625 (n=150): root=3165, hexadecimal_sum=3315, 3165 == 3315-150
✓ 4684134686308574189725963064052512488558791981511998064118876051651637846735153638767824347736901464446301287295704903519559153819049305648125590835134756674618980027186412278657419792039904954488636561498554212098961138612712591586712296412985859865155592694182415669801944035940507048850886230858739367705585836982148922990922011240774436136741974509350191837647610246899955036790851618032419017108239448757744744075228197390215243009111172353440485246026170683359457906826277926609115864753363212003023363649845123291015625 (n=150): root=3195, hexadecimal_sum=3345, 3195 == 3345-150
✓ 1231223689753637988660834609298862936964759221002613539681715502721539925348975560783981330989824260194171372607487200845897827678309386273523847419578039023479843606806459167611083984722192564259345085247205093089680014230214809347681908759773252305837217582507219207363667986412531993155762132521185704895420194012790157789581885472701486031404511113987984069856247860402498778614055899100249254539757550624596859129941944707778003583944302807868803814941783363349499349251021020544002505665540564018913844118703800410015737100161 (n=152): root=3119, hexadecimal_sum=3271, 3119 == 3271-152
✓ 22292575339344357081506113452308043009741553906963941295374580831168929179510818518282381730868965908864597234637569470583537676336314977424204813327931516029177026671152977716666581650389124041469793814564795033594245389192377188834873600394164026272838965181757224693358348042835503250976008108150983579992060936226675616010110461452204342283296419023829608451943654149726730803747817695652562523404278711630381681851784420473199438979028454716985296535098182147724757510220718856669842222170996622736571727929276668905596551819041 (n=152): root=3179, hexadecimal_sum=3331, 3179 == 3331-152
✓ 6224607374075688411430360991107065147849983824324571033120239649664671504694882040757578809341684880561501901616306622393029382957025946418208273989987941149710832050834829167066178230390290408741603062514771645364554275587579014636341907408520322228255157560637276327319149685430747428204520880057232531070841439894045028874832115427924177788857114072981399393347861526252740792898503013691792177820580139862757646471946097145146100804250097785367455678005289954979099619859632445364352766664719708588732250239302932235506079373138401 (n=152): root=3299, hexadecimal_sum=3451, 3299 == 3451-152
✓ 71658036997205486060505640704579363017573723622609942160443810379335557640134528761454402181130837822042477403274612825226752610051345514998473693867868785786247039109869529749558477885536384440682277763562348329223531259294221480712463976369427926831561467877963659229968708706446823376982615319763085372142446827427159495197745364342468277511302816950970548733211181322574625606560172284992128467616887798575752579666631254961251330472219635462630049579601353117900989190922987846816804669429364918434352715617668833589953797554176 (n=165): root=1696, hexadecimal_sum=1861, 1696 == 1861-165
✓ 8454722106813274556366726608323800583816960002180842681385631798864676645988782077566109612591667433636396286958185054519917765517675464759118898404068259038249559449707148515720137825785863923689515202225778580169019382169885754177270174454407856972288195837540223789078958463467847512928436745407479446306721608190410229742662927484549486316137967265993523431207367222489100402824493477092573505862701995370205124728515249565947602703246825673163654656924915229557109492166907619267973772496436464363673643883974773905342018665128953558517940224 (n=165): root=2064, hexadecimal_sum=2229, 2064 == 2229-165
✓ 363379827802579877161907513412707288547111217375735482760633596970307269817529955909032553104634617981301998205004551241246906158661832669490703380426484233125803360105132760592304146003832980869846165390785540587901977890862086376568881714038926561403314450337712054417540644546341376846910164426278321112167944386506292323921600493828930530211484521208678064306534378610513345864721430687339733509145736427851542380029324372768648919922678807200459424158938436638190335845980964614358223140507649949588327839015821164549205274408032029032911930891698176 (n=165): root=2296, hexadecimal_sum=2461, 2296 == 2461-165
✓ 103433683469907499127515005924112226426386133310484710587366833009530799944836583360430759664797305430239522374835299161770162096522594270140214521085068379758460382028235901293390158215494904269184714793633206738244873443912483895539683928027709448855631887036219998885286318354733127603928522605353396765226698062228143832070493235402524848209993345846375205622922587510622558023787266615542517587325947298783840017716610722439409868033925451666353166225497706489059196477137129846535693696882237679340469606437315360957024466330265925785078217603993829376 (n=165): root=2376, hexadecimal_sum=2541, 2376 == 2541-165
✓ 8304650231104509189984408967861737640656029818343629697104346801469008717314922175543996764710903197456712878048824840647817186635375007731711095495520173349111958161267580147673215618700324242758693104340675177986130542375834345469026720714804338930033081638477706255153841313216643671338283238920702977336927998879354697525151786002723529841155458296601766287938840118682102409639559298023424000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 (n=165): root=2440, hexadecimal_sum=2605, 2440 == 2605-165
✓ 149630830435678752437799453002235881144129156485603386997308789434488066632032491704520610135717649314025430874627176361122863915707872700176923584018773768642064902254517051235083715376814046131574445973622027072954767020535554713488107000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 (n=165): root=2700, hexadecimal_sum=2865, 2700 == 2865-165
✓ 1693724873031403413015145929368134522187630336829190179638902515575837809557023257088671163967663237021032309946837988151491379397294790715429228298998162802178438971608726552673261428519810464156589481151011828650298070187144889078561589932911244871032746513245328809290506520004269155947116231340244871432821596269359647493942981078976261143716288449479615207695184834076083339080501415198720864026624000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 (n=165): root=2740, hexadecimal_sum=2905, 2740 == 2905-165
✓ 18509356765786170608865682021475689419763237336726080687138013622877447347286905789404719439496558182270757599718880659334155565638752820398342779955299673810749915486713784096401436564415720827868830133739782523300169577203719468546865391149521326727054103617595541647468626951452346138942708216789031126195255867270584556111400236105864195672468804961747763272945369251246207303211860735825524679507968000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 (n=165): root=2780, hexadecimal_sum=2945, 2780 == 2945-165
✓ 142164431649040651910963650662821703230470551617431607806978053419727191695838636504237324691844095977415869381275401925676161799271101282789219682674380042844532737253185394094562180108633387173334559832639267007102572751569119022936820901007563346730773947035693911155586673031801607822568244192142945991381270939950869437579493736460879574200787449171964291473138955231559334872716236469878427078066495296670780742146778892073514549008404629889935214261558267038189644106061008632571253981505731942860349706951643421111085054229346908010530440865286882209038336 (n=162): root=2994, hexadecimal_sum=3156, 2994 == 3156-162
✓ 414697112126453290689918943094103642222201183697156996713568968808039014789291508850248005283906993752397691070855347691560377210024141801629307506221367612119042337656620814043853493253716832853998208809282280229646602206912368125978410752214727431991519013519134466429325855878319423441581466877665408958922395055915308036061172022852917022316581498662823339568894822308604636657771824834227545151408365611686809396021683433036477676863465285225726701403223895201224157102021378801370039333781743113391507063446515656556588801065838388510692190336707894479826526954061824 (n=165): root=2954, hexadecimal_sum=3119, 2954 == 3119-165
✓ 52634391115674693843286642966366030060053758612257197025074287472921488939194175526492747421596430901674393988368530606009418367032635159892169461262082221615874736135133931591614276199942686939916014655389709059539643389914743767101268431353526726995759424793069611655506152488108193583629214862601112641199010743776320825279530364794651973081667051669768106520662852854449862622955565953515464825043424500664520817077841928394506027559783628686942290299799217888606806485094930774887439436867201468780681706852419587657175639209145375069377583157822616488059305502108024832 (n=165): root=3042, hexadecimal_sum=3207, 3042 == 3207-165
✓ 7555358363532049972826945552290814601474940325786004263454048494505474163875151752914826063484522645997598550562360786849134034445660677313349194188754480355687320426959870838298009459169420271786855990528123455153153244440317181841229016814834470423838283592223822039861535075515592823170044814805276477137195012558932826732611131329966045638100982905074633354193629856187703437899227056048454452207997382369811751215761950410320861468702851423094465668415774839885764266971626433239052224874355506615182356004638419425540216801592108081595129116831708425268131528704 (n=162): root=3202, hexadecimal_sum=3364, 3202 == 3364-162
✓ 2020524818932792094645625233060992340641678482321011225056848041062676975937761281027741520452213032384930467177492941629697196110502390190604125902826643809324380132861423148050719776712120766017551603475603118557691750144266699468334397641188657317930691110091489437711626859790178095557003255054230074586045407932808978467313329134698445319180268415910600029582429826472914825157640818262383689162154992064151000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 (n=165): root=3110, hexadecimal_sum=3275, 3110 == 3275-165
✓ 50681628761371426655027776889227655781175871874967219110830200951349969378810367395928303870514945716001220186482116644232719759393556021074876136448533076852502226230933143331633733412077435216784166759154523243675954094998325288728992874744554352699138577844825906272941002730600796113614153715881385131555970626804151497177541607008521072199539647702766784977798646069238117118044832664367583869108994640388428973928982234989956862328910047827995141369296929586643516889621220430366179376207582541814267394330771529903454891923566425383267941765699764757148720468852736 (n=164): root=3062, hexadecimal_sum=3226, 3062 == 3226-164
✓ 126763924203839151588653093447569471455484954912053165640912037550765068482068613424604442872604251972762096962089039162881896714307480065953784259574629691963042786448325896087058571027602174640222688700889570851663718848035349556021158637339952567212182336952888668986197643267402857736638600766296594129485087435775112012349911350168039484539786242820062604012746322391242518344975607136514325071549227473363400748041975768497067407946107965170235492900649625972189763675078763483811098274910146205602106360913183657640288811557775315729716566582635106052808586535320412613349 (n=165): root=3189, hexadecimal_sum=3354, 3189 == 3354-165
✓ 4625031897329449654212040732180863705517787384209395898647051278190917680775021289386133933396535261197315157239846797144897400671974614598204167641562212165457848123927722647468818004762872427458587679052741606288874728384849194217709156319038382065788869245885224405733414213445384330785370372262137587253017757780596870749483392097676217250052629462770780790256113660152265807731178402898488980081822689290931178122293391915201827343079113569394299222813014253273610246733680107777488342719667408446947612421878127600553949226057502290756907671633965112127 (n=159): root=3263, hexadecimal_sum=3422, 3263 == 3422-159
✓ 25905075052625854732154425618705666451733409708640996477280066532878418671530780915571699080618756223402105456265409155124738254859322421118706948908465965260949958864242225148146233144020928446274371917891835312344907674307812461295570292339218213713518169272825642830361799161992980286504527006283109004813427936649683487943394550064006410069722948066305006251892253120333016160241857648274968828024485827375505494899737383000361094597548209384609854994734755922549910074744649163553073072573993051058179320029660324846416062683694091253799629280806784239411141655387889 (n=162): root=3367, hexadecimal_sum=3529, 3367 == 3529-162
✓ 6176260793052091105913550676408511898953807002233594078901065665347538634256427991126073590411699624821216373604136054774493575654600615986090430906492719313121649178360932908215656800902430802878489937837234728804913275065399331568832745973422718018437424393738522940693250173371818519150089981308802708835012345819789480660849411848770001495808412572767157527066756779698620011861338157365265860487987577017762828314012242511842646386134952272874669507984436722598440838460635248523163416546458073871305036416701178651957328544507379850837802681695620776736177504062652587890625 (n=165): root=3265, hexadecimal_sum=3430, 3265 == 3430-165
✓ 25249764343478766610592752414294309406617487730995199241857874556168924578308958790184695666337520961222708686826734038171452977959738370651502884175623412074619617400418767149966454103061522562517440828322619001249019996790919320559929586516807940657940979249252839926732305648073410853429828694936321037343626777591967806333293779696568432462199571745223703221251684615953341712023492461006276342289792068019051144821331737583397657423998445260982444583162530110011550711607388282201728073874693849080474915260088931376415291352323312284561555937799873088046817008755133087921 (n=164): root=3317, hexadecimal_sum=3481, 3317 == 3481-164
✓ 39319568781610096653953700288111570759831813096601588196678641017852443214502858808461696622808505708748339432178199863474605553119261158977691323433547601408593542282389017185718277514518996692069227701138367387612414923737884455298254197134307530936228832107812815479591202668744802859130436254572188421572099826629914967910746736854828694743214332527425936959427679015892516455184958293928025649414678267987760528648893443384647366770638616494598808426096442732810321850495536406857758346155462718352947471132765949325484140241055687991461106316466081858560342854168044703828705443 (n=165): root=3443, hexadecimal_sum=3608, 3443 == 3608-165
✓ 92953101154643067858810799478998522110866868910795741457380605948949335411096212979675499286709025896906850997030991842785149366933677750990944429052016104594748620007163405053159324776051824581488134765856072321351462523405997237330430693969968903926292445549916158689130853175904141684197635307451094665288666716286165983775911368051375666091800292761447261721695748581544454849629648971807110992195439896427847596512727799423327334958575935278823843807769308633803083792623495006724039558382502193956737308143263546136040129338696436368460523990796928435609824987769159044001198901 (n=165): root=3461, hexadecimal_sum=3626, 3461 == 3626-165
